"Name","ResourcePath","Category","ArmsOnly","SizeKB"
"rina arm","models/nozb1/denhet/zenless_zone_zero/rina/rina_arm.vmdl","models","True","199.3"
"rocks1","models/eff/rocks1.vmdl","models","False","42.1"
"rocks2","models/eff/rocks2.vmdl","models","False","20.3"
"running","models/exg/running/running.vmdl","models","False","31.2"
"sandbagcover","models/exg/sandbagcover.vmdl","models","False","201.9"
"seth","models/nozb1/denhet/zenless_zone_zero/seth/seth.vmdl","models","False","833.7"
"seth arm","models/nozb1/denhet/zenless_zone_zero/seth/seth_arm.vmdl","models","True","62.3"
"sfls","models/exg/hero/sfls.vmdl","models","False","677.8"
"sgqs","models/exg/sgqs/sgqs.vmdl","models","False","226.5"
"sit kikyo","models/hoshistar/fumo/sit_fumo/sit_kikyo.vmdl","models","False","58.6"
"sit manuka","models/hoshistar/fumo/sit_fumo/sit_manuka.vmdl","models","False","80.1"
"sit maya","models/hoshistar/fumo/sit_fumo/sit_maya.vmdl","models","False","145.9"
"sit moe","models/hoshistar/fumo/sit_fumo/sit_moe.vmdl","models","False","81.1"
"sit selestia","models/hoshistar/fumo/sit_fumo/sit_selestia.vmdl","models","False","79.8"
"sleeve kasumizawa miyu","models/b_cansin/blue_archive/momo_rui/kasumizawa_miyu/sleeve_kasumizawa_miyu.vmdl","models","False","39.8"
"snowman","models/xrole/letty/snowman.vmdl","models","False","66.7"
"spell","models/xrole/reimu/spell.vmdl","models","False","11.7"
"spell laser","models/xrole/reimu/spell_laser.vmdl","models","False","12.8"
"sphere","models/bullet/sphere/sphere.vmdl","models","False","9.5"
"sphere","models/xrole/marisa/sphere.vmdl","models","False","14.3"
"sphere pentagon","models/sphere_shield/sphere_pentagon.vmdl","models","False","578.3"
"sphere shield","models/sphere_shield/sphere_shield.vmdl","models","False","612.2"
"spine 0","models/maoling/binding/spine_0.vmdl","models","False","4.8"
"spine 1","models/maoling/binding/spine_1.vmdl","models","False","4.8"
"spine 2","models/maoling/binding/spine_2.vmdl","models","False","4.8"
"spine 3","models/maoling/binding/spine_3.vmdl","models","False","4.8"
"stand chiffon","models/hoshistar/fumo/stand_fumo/stand_chiffon.vmdl","models","False","109.3"
"stand chocolat","models/hoshistar/fumo/stand_fumo/stand_chocolat.vmdl","models","False","77.2"
"stand eku","models/hoshistar/fumo/stand_fumo/stand_eku.vmdl","models","False","89.6"
"stand kipfel","models/hoshistar/fumo/stand_fumo/stand_kipfel.vmdl","models","False","93.9"
"stand mafuyu","models/hoshistar/fumo/stand_fumo/stand_mafuyu.vmdl","models","False","81"
"stand milfy","models/hoshistar/fumo/stand_fumo/stand_milfy.vmdl","models","False","81"
"stand milltina","models/hoshistar/fumo/stand_fumo/stand_milltina.vmdl","models","False","83.1"
"stand moe","models/hoshistar/fumo/stand_fumo/stand_moe.vmdl","models","False","92.9"
"stand shinano","models/hoshistar/fumo/stand_fumo/stand_shinano.vmdl","models","False","88.9"
"star","models/bullet/star/star.vmdl","models","False","98"
"star","models/xrole/sanae/star.vmdl","models","False","14.4"
"starchasm live2d","models/maoling/spray/starchasm_live2d.vmdl","models","False","4.6"
"supplybox","models/exg/supplybox/supplybox.vmdl","models","False","24.2"
"sword","models/xrole/cirno/sword.vmdl","models","False","94.3"
"sword dim","models/sword/sword_dim.vmdl","models","False","147"
"talisman","models/bullet/talisman/talisman.vmdl","models","False","6.4"
"tank","models/exg/hero/tank.vmdl","models","False","204"
"tartaglia","models/nozb1/denhet/genshin_impact/tartaglia/tartaglia.vmdl","models","False","339.2"
"tartaglia arm","models/nozb1/denhet/genshin_impact/tartaglia/tartaglia_arm.vmdl","models","True","57.3"
"tm","models/exg/tm/tm.vmdl","models","False","237.5"
"tools chicken","models/2en0w/exg/pve/tools/tools_chicken.vmdl","models","False","107.6"
"turtle combined","models/fys/gibs/turtle_combined.vmdl","models","False","8.6"
"v kasumizawa miyu bare arms","models/b_cansin/blue_archive/momo_rui/kasumizawa_miyu/v_kasumizawa_miyu_bare_arms.vmdl","models","True","84.9"
"v kasumizawa miyu glove fullfinger","models/b_cansin/blue_archive/momo_rui/kasumizawa_miyu/v_kasumizawa_miyu_glove_fullfinger.vmdl","models","False","88.9"
"v kedama nade","models/kedama/v_kedama_nade.vmdl","models","False","102"
"v knife","models/knife/v_knife.vmdl","models","False","25.3"
"vending turtle","models/turtle/vending_turtle.vmdl","models","False","24.6"
"vergil","models/exg/hero/vergil.vmdl","models","False","4703.4"
"wanderer","models/nozb1/denhet/genshin_impact/wanderer/wanderer.vmdl","models","False","467.6"
"wanderer arm","models/nozb1/denhet/genshin_impact/wanderer/wanderer_arm.vmdl","models","True","56.1"
"wave","models/bullet/wave/wave.vmdl","models","False","8.5"
"weaponcase kongtou","models/cgmentos/weaponcase_kongtou.vmdl","models","False","37.9"
"wind bullet","models/xrole/aya/wind_bullet.vmdl","models","False","19.5"
"windwall","models/7ychu5/hoshics/windwall/windwall.vmdl","models","False","8.7"
"wise","models/nozb1/denhet/zenless_zone_zero/wise/wise.vmdl","models","False","626.9"
"wise arm","models/nozb1/denhet/zenless_zone_zero/wise/wise_arm.vmdl","models","True","63.8"
"wolf","models/xrole/kagerou/wolf.vmdl","models","False","36.6"
"xiaojiba","models/exg/xiaoji/xiaojiba.vmdl","models","False","710.7"
"yae miko","models/nozb1/denhet/genshin_impact/yae_miko/yae_miko.vmdl","models","False","406"
"yae miko arm","models/nozb1/denhet/genshin_impact/yae_miko/yae_miko_arm.vmdl","models","True","70.5"
"yanagi","models/nozb1/denhet/zenless_zone_zero/yanagi/yanagi.vmdl","models","False","831.6"
"yanagi arm","models/nozb1/denhet/zenless_zone_zero/yanagi/yanagi_arm.vmdl","models","True","57.9"
"ybl","models/exg/ybl/ybl.vmdl","models","False","309.3"
"ygglf","models/exg/ygglf/ygglf.vmdl","models","False","234.6"
"yinyang","models/bullet/yinyang/yinyang.vmdl","models","False","34.5"
"yl","models/exg/yl/yl.vmdl","models","False","254.1"
"yxds","models/exg/boss/yxds/yxds.vmdl","models","False","466.9"
"zhongli","models/nozb1/denhet/genshin_impact/zhongli/zhongli.vmdl","models","False","302.2"
"zhongli arm","models/nozb1/denhet/genshin_impact/zhongli/zhongli_arm.vmdl","models","True","61.6"
"zhu yuan","models/nozb1/denhet/zenless_zone_zero/zhu_yuan/zhu_yuan.vmdl","models","False","588.1"
"zhu yuan arm","models/nozb1/denhet/zenless_zone_zero/zhu_yuan/zhu_yuan_arm.vmdl","models","True","82.5"
"zixingche1","models/exg/zixingche1/zixingche1.vmdl","models","False","150"
"zq","models/exg/zq/zq.vmdl","models","False","161.5"
"zxl","models/exg/zxl/zxl.vmdl","models","False","223.3"
"air plane","particles/ruiyiwelkin/models/al_hms_formidable/airplane/air_plane.vmdl","particles","False","83.4"
"butterfly","particles/7ychu5/models/aquaz_lily/models/butterfly.vmdl","particles","False","42.3"
"butterfly","particles/7ychu5/models/hutao_halloween/models/butterfly.vmdl","particles","False","12.2"
"butterfly2","particles/7ychu5/models/hutao_halloween/models/butterfly2.vmdl","particles","False","9.1"
"crystal","particles/7ychu5/models/airi/models/crystal.vmdl","particles","False","15.1"
"crystal","particles/7ychu5/models/chiffon_fox/models/crystal.vmdl","particles","False","15.5"
"crystal","particles/ruiyiwelkin/models/attilio_regolo/model/crystal.vmdl","particles","False","13.9"
"crystal","particles/ruiyiwelkin/models/v_sakura/model/crystal.vmdl","particles","False","10.8"
"crystal 2","particles/7ychu5/models/chiffon_fox/models/crystal_2.vmdl","particles","False","8.2"
"csol holysword","particles/7ychu5/weapons/slot3/csol_holysword/models/csol_holysword.vmdl","particles","False","195.3"
"dragon","particles/7ychu5/models/lime_dragon/model/dragon.vmdl","particles","False","181.3"
"ef m3dragonex sign","particles/7ychu5/hoshics/weapon_sp/m3dragonex/models/ef_m3dragonex_sign.vmdl","particles","False","8.3"
"engram","particles/7ychu5/models/raivo/models/engram.vmdl","particles","False","58.4"
"heart","particles/7ychu5/models/lasyusha/models/heart.vmdl","particles","False","63.1"
"ice","particles/ruiyiwelkin/models/tashkent/model/ice.vmdl","particles","False","45"
"ice cluster","particles/7ychu5/hoshics/weapon_sp/ice_lover/models/ice_cluster.vmdl","particles","False","10.5"
"ice crysatl","particles/ruiyiwelkin/models/tashkent/model/ice_crysatl.vmdl","particles","False","4.8"
"lover","particles/ruiyiwelkin/models/39neko/model/lover.vmdl","particles","False","14.5"
"m3dragon effect","particles/7ychu5/hoshics/weapon_sp/m3dragon/models/m3dragon_effect.vmdl","particles","False","177.3"
"m3dragonex ef","particles/7ychu5/hoshics/weapon_sp/m3dragonex/models/m3dragonex_ef.vmdl","particles","False","66.7"
"moon","particles/ruiyiwelkin/models/ppq/moon/moon.vmdl","particles","False","49.5"
"neko","particles/ruiyiwelkin/models/shinano_kotori/model/neko.vmdl","particles","False","73.7"
"ppq butterfly","particles/ruiyiwelkin/models/ppq/butterfly/ppq_butterfly.vmdl","particles","False","42.8"
"ref wave a","particles/7ychu5/weapons/slot1/csol_pianogun/models/ref_wave_a.vmdl","particles","False","9.6"
"ring 1","particles/7ychu5/models/shiroha/ring_1.vmdl","particles","False","81.8"
"rose","particles/7ychu5/models/haku_black_wedding_dress/models/rose.vmdl","particles","False","58.5"
"shell casing","particles/aur1c/ammoshell/shell_casing.vmdl","particles","False","12.6"
"shell casing","particles/aur1c/hgr556/shell_casing.vmdl","particles","False","12.6"
"trinagle","particles/7ychu5/models/raivo/models/trinagle.vmdl","particles","False","3.8"
"vortex","particles/7ychu5/models/raivo/models/vortex.vmdl","particles","False","6.2"
"93xpolice ag2","phase2/characters/models/police/93xpolice_ag2.vmdl","phase2","False","157.1"
"abba ag2","phase2/characters/models/flux/abba/abba_ag2.vmdl","phase2","False","126"
"aemeath ag2","phase2/characters/models/asmodeus/aemeath/aemeath_ag2.vmdl","phase2","False","204.9"
"ag2","phase2/characters/models/upkk/eyjafjalla/ag2.vmdl","phase2","False","173.7"
"ag2","phase2/characters/models/upkk/hakurei_reimu/ag2.vmdl","phase2","False","125.8"
"aimesh ag2","phase2/characters/models/upkk/aimesh/aimesh_ag2.vmdl","phase2","False","77.8"
"aimesh nohitbox ag2","phase2/characters/models/upkk/aimesh/aimesh_nohitbox_ag2.vmdl","phase2","False","77.8"
"aisaka taiga ag2","phase2/characters/models/aisaka_taiga/aisaka_taiga_ag2.vmdl","phase2","False","94"
"aisaka taiga ag2","phase2/characters/models/oylsister/uma_musume/gold_ship/aisaka_taiga_ag2.vmdl","phase2","False","122.9"
"akame ag2","phase2/characters/models/upkk/akame/akame_ag2.vmdl","phase2","False","51"
"akame nohitbox ag2","phase2/characters/models/upkk/akame/akame_nohitbox_ag2.vmdl","phase2","False","51"
"alxyyy ag2","phase2/characters/flux/alxyyy/alxyyy_ag2.vmdl","phase2","False","84.3"
"alyayz ag2","phase2/characters/flux/alyayz/alyayz_ag2.vmdl","phase2","False","186.8"
"amamiya kokoro ag2","phase2/characters/models/upkk/amamiya_kokoro/amamiya_kokoro_ag2.vmdl","phase2","False","145.3"
"angela  nohitbox ag2","phase2/characters/models/upkk/angela_balzac/angela__nohitbox_ag2.vmdl","phase2","False","392.9"
"angela ag2","phase2/characters/models/upkk/angela_balzac/angela_ag2.vmdl","phase2","False","392.9"
"anime girl ag2","phase2/characters/models/flux/anime_girl/anime_girl_ag2.vmdl","phase2","False","133.8"
"anon ag2","phase2/characters/models/upkk/anon/anon_ag2.vmdl","phase2","False","115.3"
"anon nohitbox ag2","phase2/characters/models/upkk/anon/anon_nohitbox_ag2.vmdl","phase2","False","115.3"
"aphrodite ag2","phase2/characters/flux/aphrodite/aphrodite_ag2.vmdl","phase2","False","115.1"
"aqua ag2","phase2/characters/models/minatoaqua/aqua_ag2.vmdl","phase2","False","100.6"
"aqua nohitbox ag2","phase2/characters/models/minatoaqua/aqua_nohitbox_ag2.vmdl","phase2","False","100.6"
"aris sd ag2","phase2/characters/models/rss/aris_sd/aris_sd_ag2.vmdl","phase2","False","211.6"
"arms new","phase2/characters/models/oylsister/uma_musume/gold_ship/arms_new.vmdl","phase2","True","114"
"arona ag2","phase2/characters/models/upkk/byd_cat/arona/arona_ag2.vmdl","phase2","False","274.5"
"arona nohitbox ag2","phase2/characters/models/upkk/byd_cat/arona/arona_nohitbox_ag2.vmdl","phase2","False","274.5"
"arya ag2","phase2/characters/models/upkk/arya/arya_ag2.vmdl","phase2","False","117.9"
"arya nohitbox ag2","phase2/characters/models/upkk/arya/arya_nohitbox_ag2.vmdl","phase2","False","117.9"
"astra yao ag2","phase2/characters/models/asmodeus/astra_yao/astra_yao_ag2.vmdl","phase2","False","152.9"
"avatar elysia ag2","phase2/characters/models/flux/avatar_elysia/avatar_elysia_ag2.vmdl","phase2","False","107.1"
"ayaka ag2","phase2/characters/maoling/genshin_impact/ayaka/normal/ayaka_ag2.vmdl","phase2","False","89"
"bachongying ag2","phase2/characters/models/bachongying/bachongying_ag2.vmdl","phase2","False","127.8"
"baisha ag2","phase2/characters/models/upkk/baisha/baisha_ag2.vmdl","phase2","False","125.8"
"baisha nohitbox ag2","phase2/characters/models/upkk/baisha/baisha_nohitbox_ag2.vmdl","phase2","False","125.8"
"bansy ag2","phase2/characters/maoling/ananta/bansy/normal/bansy_ag2.vmdl","phase2","False","118"
"beelzebul ag2","phase2/characters/flux/beelzebul/normal/beelzebul_ag2.vmdl","phase2","False","195.3"
"beelzebul ag2","phase2/characters/maoling/genshin_impact/beelzebul/normal/beelzebul_ag2.vmdl","phase2","False","195.4"
"berenica ag2","phase2/characters/maoling/duet_night_abyss/berenica/normal/berenica_ag2.vmdl","phase2","False","74.6"
"bfluka ag2","phase2/characters/models/upkk/bfluka/bfluka_ag2.vmdl","phase2","False","124.2"
"bfluka nohitbox ag2","phase2/characters/models/upkk/bfluka/bfluka_nohitbox_ag2.vmdl","phase2","False","124.2"
"bkh ag2","phase2/characters/models/bkh/bkh_ag2.vmdl","phase2","False","227.2"
"bkh nohitbox ag2","phase2/characters/models/bkh/bkh_nohitbox_ag2.vmdl","phase2","False","227.2"
"brahma ag2","phase2/characters/models/asmodeus/brahma/brahma_ag2.vmdl","phase2","False","95.3"
"bronia ag2","phase2/characters/models/upkk/bronia/bronia_ag2.vmdl","phase2","False","97.2"
"bronia nohitbox ag2","phase2/characters/models/upkk/bronia/bronia_nohitbox_ag2.vmdl","phase2","False","97.2"
"bronya ag2","phase2/characters/maoling/honkai_impact/bronya/eva/bronya_ag2.vmdl","phase2","False","71.1"
"busit ag2","phase2/characters/models/upkk/busit/busit_ag2.vmdl","phase2","False","198.3"
"busit nohitbox ag2","phase2/characters/models/upkk/busit/busit_nohitbox_ag2.vmdl","phase2","False","198.3"
"camellya ag2","phase2/characters/flux/camellya/normal/camellya_ag2.vmdl","phase2","False","124.5"
"camellya ag2","phase2/characters/maoling/wuthering_waves/camellya/normal/camellya_ag2.vmdl","phase2","False","124.6"
"camellya ag2","phase2/characters/models/upkk/camellya/camellya_ag2.vmdl","phase2","False","112.9"
"camellya nohitbox ag2","phase2/characters/models/upkk/camellya/camellya_nohitbox_ag2.vmdl","phase2","False","112.9"
"cantarella ag2","phase2/characters/maoling/wuthering_waves/cantarella/normal/cantarella_ag2.vmdl","phase2","False","145.3"
"cartethyia ag2","phase2/characters/maoling/wuthering_waves/cartethyia/normal/cartethyia_ag2.vmdl","phase2","False","152.9"
"castorice ag2","phase2/characters/maoling/star_rail/castorice/normal/castorice_ag2.vmdl","phase2","False","74.6"
"cat aqua ag2","phase2/characters/models/upkk/cat_aqua/cat_aqua_ag2.vmdl","phase2","False","112.7"
"cat aqua nohitbox ag2","phase2/characters/models/upkk/cat_aqua/cat_aqua_nohitbox_ag2.vmdl","phase2","False","112.7"
"celestia ag2","phase2/characters/maoling/strinova/celestia/stellar_tide/celestia_ag2.vmdl","phase2","False","119.4"
"celestia ag2","phase2/characters/maoling/strinova/celestia/twilight_reverie/celestia_ag2.vmdl","phase2","False","163.1"
"chan gli ag2","phase2/characters/models/asmodeus/chan_gli/chan_gli_ag2.vmdl","phase2","False","124.3"
"cheeta ag2","phase2/characters/models/upkk/cheeta/cheeta_ag2.vmdl","phase2","False","90.7"
"cheeta nohitbox ag2","phase2/characters/models/upkk/cheeta/cheeta_nohitbox_ag2.vmdl","phase2","False","90.7"
"cheshire ag2","phase2/characters/models/upkk/cheshire/cheshire_ag2.vmdl","phase2","False","277.4"
"cheshire nohitbox ag2","phase2/characters/models/upkk/cheshire/cheshire_nohitbox_ag2.vmdl","phase2","False","277.4"
"chieri ag2","phase2/characters/models/upkk/chieri/chieri_ag2.vmdl","phase2","False","71"
"chieri nohitbox ag2","phase2/characters/models/upkk/chieri/chieri_nohitbox_ag2.vmdl","phase2","False","71"
"chiffon ag2","phase2/characters/models/upkk/chiffon/chiffon_ag2.vmdl","phase2","False","174"
"chiffon nohitbox ag2","phase2/characters/models/upkk/chiffon/chiffon_nohitbox_ag2.vmdl","phase2","False","174"
"chillet ag2","phase2/characters/models/rss/chillet/chillet_ag2.vmdl","phase2","False","54.3"
"chisa ag2","phase2/characters/models/rss/chisa/chisa_ag2.vmdl","phase2","False","291.3"
"chiyuki ag2","phase2/characters/maoling/eternal_city/chiyuki/awake/chiyuki_ag2.vmdl","phase2","False","73.1"
"chiyuki ag2","phase2/characters/maoling/eternal_city/chiyuki/swimsuit/chiyuki_ag2.vmdl","phase2","False","140.5"
"choco ag2","phase2/characters/models/upkk/choco/choco_ag2.vmdl","phase2","False","127.3"
"choco nohitbox ag2","phase2/characters/models/upkk/choco/choco_nohitbox_ag2.vmdl","phase2","False","127.3"
"chocolate ag2","phase2/characters/models/upkk/chocolate/chocolate_ag2.vmdl","phase2","False","175"
"chocolate ag2 nohitbox","phase2/characters/models/upkk/chocolate/chocolate_ag2_nohitbox.vmdl","phase2","False","175"
"chocolate nohitbox ag2","phase2/characters/models/upkk/chocolate/chocolate_nohitbox_ag2.vmdl","phase2","False","179.4"
"chris walker ag2","phase2/characters/models/s2ze/chris_walker/chris_walker_ag2.vmdl","phase2","False","88.2"
"clukay ag2","phase2/characters/models/gugu/gfl2/clukay/clukay_ag2.vmdl","phase2","False","123.1"
"clukay car nohitbox ag2","phase2/characters/models/upkk/clukay_car/clukay_car_nohitbox_ag2.vmdl","phase2","False","129.5"
"clukay n nohitbox ag2","phase2/characters/models/upkk/clukay_n/clukay_n_nohitbox_ag2.vmdl","phase2","False","106.3"
"cm ag2","phase2/characters/models/upkk/cm/cm_ag2.vmdl","phase2","False","113"
"cm nohitbox ag2","phase2/characters/models/upkk/cm/cm_nohitbox_ag2.vmdl","phase2","False","113"
"colphne ag2","phase2/characters/models/upkk/colphne/colphne_ag2.vmdl","phase2","False","87.9"
"colphne nohitbox ag2","phase2/characters/models/upkk/colphne/colphne_nohitbox_ag2.vmdl","phase2","False","87.9"
"columbina ag2","phase2/characters/maoling/genshin_impact/columbina/normal/columbina_ag2.vmdl","phase2","False","83.8"
"cross haku ag2","phase2/characters/models/upkk/cross_haku/cross_haku_ag2.vmdl","phase2","False","197.9"
"cross haku nohitbox ag2","phase2/characters/models/upkk/cross_haku/cross_haku_nohitbox_ag2.vmdl","phase2","False","197.9"
"ctm sas ag2","phase2/characters/models/ctm_sas/ctm_sas_ag2.vmdl","phase2","False","66.2"
"curren chan ag2","phase2/characters/models/upkk/curren_chan/curren_chan_ag2.vmdl","phase2","False","57.6"
"curren chan nohitbox ag2","phase2/characters/models/upkk/curren_chan/curren_chan_nohitbox_ag2.vmdl","phase2","False","57.6"
"cyrene ag2","phase2/characters/maoling/star_rail/cyrene/normal/cyrene_ag2.vmdl","phase2","False","141.4"
"default arms ag2","phase2/characters/models/tm_phoenix/default_arms_ag2.vmdl","phase2","True","74.6"
"demogorgon ag2","phase2/characters/models/rss/demogorgon/demogorgon_ag2.vmdl","phase2","False","85.5"
"diving snake ag2","phase2/characters/models/flux/diving_snake/diving_snake_ag2.vmdl","phase2","False","128.7"
"dome railway ag2","phase2/characters/models/flux/dome_railway/dome_railway_ag2.vmdl","phase2","False","114.4"
"doro ag2","phase2/characters/models/upkk/doro/doro_ag2.vmdl","phase2","False","73.8"
"doro ag2 nohitbox","phase2/characters/models/upkk/doro/doro_ag2_nohitbox.vmdl","phase2","False","74.2"
"doro nohitbox ag2","phase2/characters/models/upkk/doro/doro_nohitbox_ag2.vmdl","phase2","False","74.2"
"dr k ag2","phase2/characters/models/rss/dr_k/dr_k_ag2.vmdl","phase2","False","148.3"
"draco ag2","phase2/characters/models/upkk/draco/draco_ag2.vmdl","phase2","False","98.7"
"draco nohitbox ag2","phase2/characters/models/upkk/draco/draco_nohitbox_ag2.vmdl","phase2","False","98.7"
"dusevnyj ag2","phase2/characters/models/gugu/gfl2/dusevnyj/dusevnyj_ag2.vmdl","phase2","False","122.9"
"ecchan ag2","phase2/characters/maoling/fate_go/x_alter/ecchan_ag2.vmdl","phase2","False","74.6"
"eku ag2","phase2/characters/models/upkk/eku/eku_ag2.vmdl","phase2","False","480.8"
"eku nothitbox ag2","phase2/characters/models/upkk/eku/eku_nothitbox_ag2.vmdl","phase2","False","480.8"
"elcia ag2","phase2/characters/models/ub/bot04/elcia/elcia_ag2.vmdl","phase2","False","131.3"
"elinyaa ag2","phase2/characters/models/upkk/elinyaa/elinyaa_ag2.vmdl","phase2","False","161.6"
"elinyaa nohitbox ag2","phase2/characters/models/upkk/elinyaa/elinyaa_nohitbox_ag2.vmdl","phase2","False","161.6"
"ellen joe ag2","phase2/characters/models/rss/ellen_joe/ellen_joe_ag2.vmdl","phase2","False","206.4"
"embrace ag2","phase2/characters/models/upkk/embrace_of_blood/embrace_ag2.vmdl","phase2","False","77.3"
"embrace nohitbox ag2","phase2/characters/models/upkk/embrace_of_blood/embrace_nohitbox_ag2.vmdl","phase2","False","77.3"
"encore ag2","phase2/characters/models/upkk/encore/encore_ag2.vmdl","phase2","False","85.4"
"encore nohitbox ag2","phase2/characters/models/upkk/encore/encore_nohitbox_ag2.vmdl","phase2","False","85.4"
"evelyn ag2","phase2/characters/models/rss/evelyn/evelyn_ag2.vmdl","phase2","False","123"
"exdracula ag2","phase2/characters/models/upkk/exdracula/exdracula_ag2.vmdl","phase2","False","127.2"
"exdracula nohitbox ag2","phase2/characters/models/upkk/exdracula/exdracula_nohitbox_ag2.vmdl","phase2","False","127.2"
"eyjafjalla ag2","phase2/characters/models/upkk/eyjafjalla/eyjafjalla_ag2.vmdl","phase2","False","171.8"
"eyjafjalla nohitbox ag2","phase2/characters/models/upkk/eyjafjalla/eyjafjalla_nohitbox_ag2.vmdl","phase2","False","171.8"
"firefly ag2","phase2/characters/models/asmodeus/firefly/firefly_ag2.vmdl","phase2","False","212"
"firefly ag2","phase2/characters/models/upkk/firefly/firefly_ag2.vmdl","phase2","False","129.4"
"firefly nohitbox ag2","phase2/characters/models/upkk/firefly/firefly_nohitbox_ag2.vmdl","phase2","False","129.4"
"flandre ag2","phase2/characters/models/upkk/flandre/flandre_ag2.vmdl","phase2","False","222.2"
"flandre nohitbox ag2","phase2/characters/models/upkk/flandre/flandre_nohitbox_ag2.vmdl","phase2","False","222.2"
"fufu magic ag2","phase2/characters/models/upkk/fufu_magic/fufu_magic_ag2.vmdl","phase2","False","110.6"
"fufu magic ag2 nohitbox","phase2/characters/models/upkk/fufu_magic/fufu_magic_ag2_nohitbox.vmdl","phase2","False","110.6"
"fufu mm21 ag2","phase2/characters/models/upkk/fufu_mm21/fufu_mm21_ag2.vmdl","phase2","False","99.8"
"fufu mm21 ag2 nohitbox","phase2/characters/models/upkk/fufu_mm21/fufu_mm21_ag2_nohitbox.vmdl","phase2","False","99.8"
"fufu sakura ag2","phase2/characters/models/upkk/fufu_sakura/fufu_sakura_ag2.vmdl","phase2","False","53.1"
"fufu sakura ag2 nohitbox","phase2/characters/models/upkk/fufu_sakura/fufu_sakura_ag2_nohitbox.vmdl","phase2","False","53.1"
"fufu v2 ag2","phase2/characters/models/upkk/fufu_v2/fufu_v2_ag2.vmdl","phase2","False","74.8"
"fufu v2 ag2 nohitbox","phase2/characters/models/upkk/fufu_v2/fufu_v2_ag2_nohitbox.vmdl","phase2","False","74.8"
"fuhua ag2","phase2/characters/maoling/honkai_impact/fuhua/crane/fuhua_ag2.vmdl","phase2","False","148.8"
"furina ag2","phase2/characters/flux/furina/furina_ag2.vmdl","phase2","False","113.6"
"furina ag2","phase2/characters/maoling/genshin_impact/furina/normal/furina_ag2.vmdl","phase2","False","113.8"
"furina ag2","phase2/characters/models/rss/furina/furina_ag2.vmdl","phase2","False","119.2"
"fuxuan ag2","phase2/characters/maoling/star_rail/fuxuan/normal/fuxuan_ag2.vmdl","phase2","False","74.6"
"garnet ag2","phase2/characters/models/asmodeus/garnet/garnet_ag2.vmdl","phase2","False","373.7"
"gaycat nohitbox ag2","phase2/characters/models/stone/gaycat/gaycat_nohitbox_ag2.vmdl","phase2","False","49.6"
"goldship ag2","phase2/characters/models/oylsister/uma_musume/gold_ship/goldship_ag2.vmdl","phase2","False","126.5"
"gran alegria ag2","phase2/characters/models/upkk/gran_alegria/gran_alegria_ag2.vmdl","phase2","False","65.9"
"gran alegria nohitbox ag2","phase2/characters/models/upkk/gran_alegria/gran_alegria_nohitbox_ag2.vmdl","phase2","False","65.9"
"griseo ag2","phase2/characters/maoling/honkai_impact/griseo/summer_painting/griseo_ag2.vmdl","phase2","False","82"
"griseo ag2","phase2/characters/models/upkk/griseo/griseo_ag2.vmdl","phase2","False","144.9"
"griseo nohitbox ag2","phase2/characters/models/upkk/griseo/griseo_nohitbox_ag2.vmdl","phase2","False","144.9"
"haipa ag2","phase2/characters/maoling/misc/haipa/haipa_ag2.vmdl","phase2","False","81.5"
"haku ag2","phase2/characters/models/upkk/etoile_haku/haku_ag2.vmdl","phase2","False","120.8"
"haku ag2","phase2/characters/models/upkk/haku_rabbit_cloth/haku_ag2.vmdl","phase2","False","117.3"
"haku ag2","phase2/characters/models/upkk/red_kimono_haku/haku_ag2.vmdl","phase2","False","261.9"
"haku nohitbox ag2","phase2/characters/models/upkk/etoile_haku/haku_nohitbox_ag2.vmdl","phase2","False","120.8"
"haku nohitbox ag2","phase2/characters/models/upkk/haku_rabbit_cloth/haku_nohitbox_ag2.vmdl","phase2","False","117.3"
"haku nohitbox ag2","phase2/characters/models/upkk/red_kimono_haku/haku_nohitbox_ag2.vmdl","phase2","False","261.9"
"haku wedding dress ag2","phase2/characters/models/upkk/haku_wedding_dress/haku_wedding_dress_ag2.vmdl","phase2","False","133.8"
"haku wedding dress nohitbox ag2","phase2/characters/models/upkk/haku_wedding_dress/haku_wedding_dress_nohitbox_ag2.vmdl","phase2","False","133.8"
"hakurei reimu ag2","phase2/characters/models/upkk/hakurei_reimu/hakurei_reimu_ag2.vmdl","phase2","False","125.8"
"hakurei reimu nohitbox ag2","phase2/characters/models/upkk/hakurei_reimu/hakurei_reimu_nohitbox_ag2.vmdl","phase2","False","125.8"
"han laffey ag2","phase2/characters/models/han_laffey/han_laffey_ag2.vmdl","phase2","False","106.8"
"han laffey ag2","phase2/characters/models/upkk/han_laffey/han_laffey_ag2.vmdl","phase2","False","106.5"
"han laffey nohitbox ag2","phase2/characters/models/han_laffey/han_laffey_nohitbox_ag2.vmdl","phase2","False","106.8"
"han laffey nohitbox ag2","phase2/characters/models/upkk/han_laffey/han_laffey_nohitbox_ag2.vmdl","phase2","False","106.5"
"helia ag2","phase2/characters/maoling/honkai_impact/helia/boltstorm/helia_ag2.vmdl","phase2","False","74.6"
"hikari ag2","phase2/characters/models/oylsister/blue_archive/hikari/hikari_ag2.vmdl","phase2","False","89.2"
"hikari2 ag2","phase2/characters/models/oylsister/blue_archive/hikari/hikari2_ag2.vmdl","phase2","False","89.2"
